symbol;shortName;currency;exchange;sector;industry;website;longBusinessSummary;logo_url;city;state;country
STZB34;CONSTELLATIODRN;BRL;.SA;Consumer Defensive;Beverages—Wineries & Distilleries;https://www.cbrands.com;"Constellation Brands, Inc., together with its subsidiaries, produces, imports, markets, and sells beer, wine, and spirits in the United States, Canada, Mexico, New Zealand, and Italy. It provides beer primarily under the Corona Extra, Corona Premier, Corona Familiar, Corona Light, Corona Refresca, Corona Hard Seltzer, Modelo Especial, Modelo Negra, Modelo Chelada, Pacifico, and Victoria brands. The company offers wine under the 7 Moons, Cook's California Champagne, Cooper & Thief, Crafters Union, Kim Crawford, Meiomi, Mount Veeder, Ruffino, SIMI, The Dreaming Tree, Charles Smith, The Prisoner Wine Company, Robert Mondavi, My Favorite Neighbor, and Schrader; and spirits under the Casa Noble, Copper & Kings, High West, Mi CAMPO, Nelson's Green Brier, and SVEDKA brands. It provides its products to wholesale distributors, retailers, on-premise locations, and state alcohol beverage control agencies. Constellation Brands, Inc. was founded in 1945 and is headquartered in Victor, New York.";https://logo.clearbit.com/cbrands.com;Victor;NY;United States
SULA11;SUL AMERICA UNT     N2;BRL;.SA;Financial Services;Insurance—Life;https://portal.sulamericaseguros.com.br;Sul América S.A., through its subsidiaries, engages in the insurance business in Brazil. The company operates through Health, Life and Private Pension, Asset Management, and Other segments. It offers health and dental insurance, health and dental administrative services, healthcare and well-being solutions, life and personal accident insurance, private pension, and asset management. The company was founded in 1895 and is headquartered in Rio de Janeiro, Brazil.;https://logo.clearbit.com/portal.sulamericaseguros.com.br;Rio De Janeiro;RJ;Brazil
SULA3;SUL AMERICA ON      N2;BRL;.SA;Financial Services;Insurance—Life;https://portal.sulamericaseguros.com.br;Sul América S.A., through its subsidiaries, engages in the insurance business in Brazil. The company operates through Health, Life and Private Pension, Asset Management, and Other segments. It offers health and dental insurance, health and dental administrative services, healthcare and well-being solutions, life and personal accident insurance, private pension, and asset management. The company was founded in 1895 and is headquartered in Rio de Janeiro, Brazil.;https://logo.clearbit.com/portal.sulamericaseguros.com.br;Rio De Janeiro;RJ;Brazil
SULA4;SUL AMERICA PN      N2;BRL;.SA;Financial Services;Insurance—Life;https://portal.sulamericaseguros.com.br;Sul América S.A., through its subsidiaries, engages in the insurance business in Brazil. The company operates through Health, Life and Private Pension, Asset Management, and Other segments. It offers health and dental insurance, health and dental administrative services, healthcare and well-being solutions, life and personal accident insurance, private pension, and asset management. The company was founded in 1895 and is headquartered in Rio de Janeiro, Brazil.;https://logo.clearbit.com/portal.sulamericaseguros.com.br;Rio De Janeiro;RJ;Brazil
SUZB3;SUZANO S.A. ON      NM;BRL;.SA;Basic Materials;Paper & Paper Products;https://www.suzano.com.br;"Suzano S.A. produces and sells eucalyptus pulp and paper products in Brazil and internationally. It operates through Pulp and Paper segments. The company offers coated and uncoated printing and writing papers, paperboards, tissue papers, and market and fluff pulps; and lignin and its byproducts. It also engages in the research, development, and production of biofuel; operation of port terminals; power generation and distribution business; commercialization of equipment and parts; biotechnology research and development; and commercialization of paper and computer materials. In addition, the company is involved in the business office, production packaging, and financial fundraising activities; research, development, production, commercialization, and distribution of wood-based textile fibers, yarns, and filaments produced from cellulose and microfibrillated cellulose; and research and development of wood raw materials for the textile industry. Suzano S.A. was formerly known as Suzano Papel e Celulose S.A. and changed its name to Suzano S.A. in April 2019. The company was founded in 1924 and is headquartered in Salvador, Brazil.";https://logo.clearbit.com/suzano.com.br;Salvador;BA;Brazil
SYNE3;SYN PROP TECON      NM;BRL;.SA;Real Estate;Real Estate—Diversified;https://www.ccpsa.com.br;CCP is one of Brazil's leading companies in the leasing, acquisition, sale, development and management of commercial real estate. It focuses on triple-A office buildings and shopping malls, with investments in the states of São Paulo, Rio de Janeiro, Minas Gerais, Goiás and Bahia. CCP currently has 246,760 thousand sqm of leasable area in operation. With over 17 years of experience in the sector, the Company is the result of the spin-off of Cyrela Brazil Realty's commercial property activities in 2007 and has consistently presented solid results, both in terms of growth and profitability. Its experience ensures low vacancy rates and high profitability. The Company is listed n the Novo Mercado Special Corporate Governance Segment of B3 (Brasil, Bolsa, Balcão), trading under the ticker CCPR3, and is committed to its stakeholders in following the best Corporate Governance practices.;https://logo.clearbit.com/ccpsa.com.br;São Paulo;SP;Brazil
T1AM34;ATLASSIAN CODRN;BRL;.SA;Technology;Software—Application;https://www.atlassian.com;"Atlassian Corporation Plc, through its subsidiaries, designs, develops, licenses, and maintains various software products worldwide. Its products include JIRA, a workflow management system for teams to plan, track, collaborate, and manage work, and projects; Jira Service Management, a service desk product for creating and managing service experiences for various service team providers, including IT, legal, and HR teams; Jira Align for enterprise agile planning; Opsgenie, an incident management tool that centralizes alerts and notifies right people at right time; and Statuspage for incident communication. The company also provides Confluence, a remote-friendly team workspace used to build, organize, and collaborate on work virtually for team content creation and sharing; and Trello, a collaboration product, that manages projects, organizes tasks, and builds team spirit for capturing and adding structure to fluid, fast-forming work for teams. In addition, it offers Bitbucket for code sharing and management; and various other products, such as Atlassian cloud apps, Bamboo, Crowd, Crucible, Fisheye, Halp, Sourcetree, and Statuspage. Atlassian Corporation Plc was founded in 2002 and is headquartered in Sydney, Australia.";https://logo.clearbit.com/atlassian.com;Sydney;NSW;Australia
T1CH34;BIO-TECHNE CDRN;BRL;.SA;Healthcare;Biotechnology;https://www.bio-techne.com;"Bio-Techne Corporation, together with its subsidiaries, develops, manufactures, and sells life science reagents, instruments, and services for the research, and diagnostics and bioprocessing markets worldwide. The company operates through two segments, Protein Sciences, and Diagnostics and Genomics. The Protein Sciences segment provides biological reagents used in various aspects of life science research, diagnostics, and cell and gene therapy, such as cytokines and growth factors, antibodies, small molecules, tissue culture sera, and cell selection technologies. This segment also offers proteomic analytical tools for automated western blot and multiplexed ELISA workflow consists of manual and automated protein analysis instruments and immunoassays for use in quantifying proteins in various biological fluids. The Diagnostics and Genomics segment provides diagnostic products, including controls, calibrators, and diagnostic assays for regulated diagnostics market, exosome-based molecular diagnostic assays, advanced tissue-based in-situ hybridization assays for spatial genomic and tissue biopsy analysis, and genetic and oncology kits for research and clinical applications; and nucleic acid analysis products for use in diagnostic or research applications, as well as instruments and process control products for hematology, blood chemistry, blood gases, and coagulation controls and reagents used in various diagnostic applications. It offers its products under R&D Systems, Novus Biologicals, Tocris Biosciences, ProteinSimple, Advanced Cell Diagnostics, and ExosomeDx brands. Bio-Techne Corporation has a clinical research collaboration with Carterra Inc. for the study of COVID-19 variants. The company was formerly known as Techne Corporation and changed its name to Bio-Techne Corporation in November 2014. Bio-Techne Corporation was founded in 1976 and is headquartered in Minneapolis, Minnesota.";https://logo.clearbit.com/bio-techne.com;Minneapolis;MN;United States
T1DG34;TRANSDIGM GRDRN;BRL;.SA;Industrials;Aerospace & Defense;https://www.transdigm.com;"TransDigm Group Incorporated designs, produces, and supplies aircraft components in the United States and internationally. Its Power & Control segment offers mechanical/electro-mechanical actuators and controls, ignition systems and engine technology, specialized pumps and valves, power conditioning devices, specialized AC/DC electric motors and generators, batteries and chargers, databus and power controls, sensor products, switches and relay panels, hoists, winches and lifting devices, and cargo loading and handling systems. This segment serves engine and power system and subsystem suppliers, airlines, third party maintenance suppliers, military buying agencies, and repair depots. The company's Airframe segment provides engineered latching and locking devices, engineered rods, engineered connectors and elastomer sealing solutions, cockpit security components and systems, cockpit displays, engineered audio, radio and antenna systems, lavatory components, seat belts and safety restraints, engineered and customized interior surfaces and related components, thermal protection and insulation products, lighting and control technology, and parachutes. This segment serves airframe manufacturers, cabin system and subsystem suppliers, airlines, third party maintenance suppliers, military buying agencies, and repair depots. Its Non-aviation segment offers seat belts and safety restraints for ground transportation applications; electro-mechanical actuators for space applications; hydraulic/electromechanical actuators and fuel valves for land-based gas turbines; refueling systems for heavy equipment used in mining, construction, and other industries; and turbine controls for the energy and oil and gas markets. This segment serves off-road vehicle and subsystem suppliers, child restraint system suppliers, and satellite and space system suppliers; and manufacturers of heavy equipment. TransDigm Group Incorporated was founded in 1993 and is based in Cleveland, Ohio.";https://logo.clearbit.com/transdigm.com;Cleveland;OH;United States
T1FX34;TELEFLEX INCDRN;BRL;.SA;Healthcare;Medical Instruments & Supplies;https://www.teleflex.com;"Teleflex Incorporated designs, develops, manufactures, and supplies single-use medical devices for common diagnostic and therapeutic procedures in critical care and surgical applications worldwide. It provides vascular access products that comprise Arrow branded catheters, catheter navigation and tip positioning systems, and intraosseous access systems for the administration of intravenous therapies, the measurement of blood pressure, and the withdrawal of blood samples through a single puncture site. The company also offers interventional products, which consists of various coronary catheters, structural heart therapies, and peripheral intervention and cardiac assist products that are used by interventional cardiologists and radiologists, and vascular surgeons; and Arrow branded catheters, Guideline and Trapliner catheters, the Manta Vascular Closure, and Arrow Oncontrol devices. It provides anesthesia products, such as airway and pain management products to support hospital, emergency medicine, and military channels; and surgical products, including metal and polymer ligation clips, and fascial closure surgical systems that are used in laparoscopic surgical procedures, percutaneous surgical systems, and other surgical instruments. The company also offers interventional urology products comprising the UroLift System, an invasive technology for treating lower urinary tract symptoms due to benign prostatic hyperplasia; and respiratory products, including oxygen and aerosol therapies, spirometry, and ventilation management products for use in various care settings. It provides urology products, such as catheters, urine collectors, and catheterization accessories and products for operative endourology; and bladder management services. The company serves hospitals and healthcare providers, medical device manufacturers, and home care markets. The company was incorporated in 1943 and is headquartered in Wayne, Pennsylvania.";https://logo.clearbit.com/teleflex.com;Wayne;PA;United States
T1MU34;T-MOBILE US DRN;BRL;.SA;Communication Services;Telecom Services;https://www.t-mobile.com;T-Mobile US, Inc., together with its subsidiaries, provides mobile communications services in the United States, Puerto Rico, and the United States Virgin Islands. The company offers voice, messaging, and data services to 108.7 million customers in the postpaid, prepaid, and wholesale markets. It also provides wireless devices, including smartphones, wearables, and tablets and other mobile communication devices, as well as wireless devices and accessories. In addition, the company offers services, devices, and accessories under the T-Mobile and Metro by T-Mobile brands through its owned and operated retail stores, T-Mobile app and customer care channels, and its websites. It also sells its devices to dealers and other third-party distributors for resale through independent third-party retail outlets and various third-party websites. As of December 31, 2021, it operated approximately 102,000 macro cell and 41,000 small cell/distributed antenna system sites. The company was founded in 1994 and is headquartered in Bellevue, Washington.;https://logo.clearbit.com/t-mobile.com;Bellevue;WA;United States
T1OW34;AMERICAN TOWDRN;BRL;.SA;Real Estate;REIT—Specialty;https://www.americantower.com;American Tower Corporation, one of the largest global REITs, is a leading independent owner, operator and developer of multitenant communications real estate with a portfolio of approximately 219,000 communications sites. For more information about American Tower, please visit the Earnings Materials and Investor Presentations sections of our investor relations website at www.americantower.com.;https://logo.clearbit.com/americantower.com;Boston;MA;United States
T1RI34;TRIPADVISOR DRN;BRL;.SA;Consumer Cyclical;Travel Services;https://www.tripadvisor.com;"TripAdvisor, Inc. operates as an online travel company. It operates in two segments, Hotels, Media & Platform; and Experiences & Dining. The company operates TripAdvisor-branded websites, including tripadvisor.com in the United States; and localized versions of the website in 40 markets and 20 languages. It also manages and operates other travel media brands that provide users the comprehensive travel-planning and trip-taking resources in the travel industry, such as bokun.io, cruisecritic.com, flipkey.com, thefork.com, helloreco.com, holidaylettings.co.uk, holidaywatchdog.com, housetrip.com, jetsetter.com, niumba.com, seatguru.com, singleplatform.com, vacationhomerentals.com, and viator.com. In addition, the company provides information and services for consumers to research and book restaurants reservation in travel destinations; and vacation and short-term rental properties, including full home, condominiums, villas, beach properties, cabins, and cottages. As of December 31, 2020, it featured 1 billion reviews and opinions on 1 billion hotels and other accommodations, restaurants, experiences, airlines, and cruises. TripAdvisor, Inc. was founded in 2000 and is headquartered in Needham, Massachusetts.";https://logo.clearbit.com/tripadvisor.com;Needham;MA;United States
T1RO34;T ROWE PRICEDRN;BRL;.SA;Financial Services;Asset Management;https://www.troweprice.com;"T. Rowe Price Group, Inc. is a publicly owned investment manager. The firm provides its services to individuals, institutional investors, retirement plans, financial intermediaries, and institutions. It launches and manages equity and fixed income mutual funds. The firm invests in the public equity and fixed income markets across the globe. It employs fundamental and quantitative analysis with a bottom-up approach. The firm utilizes in-house and external research to make its investments. It employs socially responsible investing with a focus on environmental, social, and governance issues. It makes investment in late-stage venture capital transactions and usually invests between $3 million and $5 million. The firm was previously known as T. Rowe Group, Inc. and T. Rowe Price Associates, Inc. T. Rowe Price Group, Inc. was founded in 1937 and is based in Baltimore, Maryland, with additional offices in Colorado Springs, Colorado; Owings Mills, Maryland; San Francisco, California; New York, New York; Philadelphia, Pennsylvania; Tampa, Florida; Toronto, Ontario; Hellerup, Denmark; Amsterdam, The Netherlands; Luxembourg, Grand Duchy of Luxembourg; Zurich, Switzerland; Dubai, United Arab Emirates; London, United Kingdom; Sydney, New South Wales; Hong Kong; Tokyo, Japan; Singapore; Frankfurt, Germany, Madrid, Spain, Milan, Italy, Stockholm, Sweden, Melbourne, Australia, and Amsterdam, Netherlands.";https://logo.clearbit.com/troweprice.com;Baltimore;MD;United States
T1SC34;TRACTOR SUPPDRN;BRL;.SA;Consumer Cyclical;Specialty Retail;https://www.tractorsupply.com;"Tractor Supply Company operates as a rural lifestyle retailer in the United States. The company offers a selection of merchandise, including equine, livestock, pet, and small animal products necessary for their health, care, growth, and containment; hardware, truck, towing, and tool products; seasonal products, such as heating products, lawn and garden items, power equipment, gifts, and toys; work/recreational clothing and footwear; and maintenance products for agricultural and rural use. It provides its products under the 4health, Producer's Pride, American Farmworks, Red Shed, Bit & Bridle, Redstone, Blue Mountain, Retriever, C.E. Schmidt, Ridgecut, Countyline, Royal Wing, Dumor, Strive, Groundwork, Traveller, Huskee, Treeline, JobSmart, TSC Tractor Supply Co, Paws & Claws, and Untamed brands. As of December 25, 2021, it operated 2,003 Tractor Supply stores in 49 states, as well as 177 Petsense stores in 23 states. The company operates its retail stores under the Tractor Supply Company, Del's Feed & Farm Supply, and Petsense names. It also operates websites under the TractorSupply.com and Petsense.com names. The company sells its products to recreational farmers, ranchers, and others. The company was founded in 1938 and is based in Brentwood, Tennessee.";https://logo.clearbit.com/tractorsupply.com;Brentwood;TN;United States
T1SO34;THE SOUTHERNDRN;BRL;.SA;Utilities;Utilities—Regulated Electric;https://www.southerncompany.com;"The Southern Company, through its subsidiaries, engages in the generation, transmission, and distribution of electricity. It operates through Gas Distribution Operations, Gas Pipeline Investments, Wholesale Gas Services, and Gas Marketing Services segments. The company also develops, constructs, acquires, owns, and manages power generation assets, including renewable energy projects and sells electricity in the wholesale market; and distributes natural gas in Illinois, Georgia, Virginia, and Tennessee, as well as provides gas marketing services, wholesale gas services, and gas pipeline investments operations. In addition, it owns and/or operates 30 hydroelectric generating stations, 24 fossil fuel generating stations, three nuclear generating stations, 13 combined cycle/cogeneration stations, 45 solar facilities, 15 wind facilities, one fuel cell facility, and four battery storage facility; and constructs, operates, and maintains 76,289 miles of natural gas pipelines and 14 storage facilities with total capacity of 157 Bcf to provide natural gas to residential, commercial, and industrial customers. The company serves approximately 8.7 million electric and gas utility customers. Further, the company offers digital wireless communications and fiber optics services. The Southern Company was incorporated in 1945 and is headquartered in Atlanta, Georgia.";https://logo.clearbit.com/southerncompany.com;Atlanta;GA;United States
T1TW34;TAKE-TWO INTDRN;BRL;.SA;Communication Services;Electronic Gaming & Multimedia;https://www.take2games.com;"Take-Two Interactive Software, Inc. develops, publishes, and markets interactive entertainment solutions for consumers worldwide. The company offers its products under the Rockstar Games, 2K, Private Division, and T2 Mobile Games names. It develops and publishes action/adventure products under the Grand Theft Auto, Max Payne, Midnight Club, and Red Dead Redemption names; and offers episodes and content, as well as develops brands in other genres, including the LA Noire, Bully, and Manhunt franchises. The company also publishes various entertainment properties across various platforms and a range of genres, such as shooter, action, role-playing, strategy, sports, and family/casual entertainment under the BioShock, Mafia, Sid Meier's Civilization, XCOM series, and Borderlands. In addition, it publishes sports simulation titles comprising NBA 2K series, a basketball video game; the WWE 2K professional wrestling series; and PGA TOUR 2K. Further, the company offers Kerbal Space Program, OlliOlli World, and The Outer Worlds and Ancestors: the Humankind Odyssey under Private Division; and free-to-play mobile games, such as Dragon City, Monster Legends, Two Dots, and Top Eleven. Its products are designed for console gaming systems, including PlayStation 4 and PlayStation 5; Xbox One; the Nintendo's Switch; personal computers; and mobile comprising smartphones and tablets. The company provides its products through physical retail, digital download, online platforms, and cloud streaming services. Take-Two Interactive Software, Inc. was incorporated in 1993 and is based in New York, New York.";https://logo.clearbit.com/take2games.com;New York;NY;United States
T1WL34;TWILIO INC  DRN;BRL;.SA;Communication Services;Internet Content & Information;https://www.twilio.com;Twilio Inc., together with its subsidiaries, provides a cloud communications platform that enables developers to build, scale, and operate customer engagement within software applications in the United States and internationally. Its customer engagement platform provides a set of application programming interfaces that handle the higher-level communication logic needed for nearly every type of customer engagement, as well as enable developers to embed voice, messaging, video, and email capabilities into their applications. The company was incorporated in 2008 and is headquartered in San Francisco, California.;https://logo.clearbit.com/twilio.com;San Francisco;CA;United States
T1XT34;TEXTRON INC DRN;BRL;.SA;Industrials;Aerospace & Defense;https://www.textron.com;"Textron Inc. operates in the aircraft, defense, industrial, and finance businesses. The company's Textron Aviation segment manufactures, sells, and services business jets, turboprop and piston engine aircraft, and military trainer and defense aircraft; and offers maintenance, inspection, and repair services, as well as sells commercial parts. Its Bell segment supplies military and commercial helicopters, tiltrotor aircrafts, and related spare parts and services. The company's Textron Systems segment offers unmanned aircraft systems, electronic systems and solutions, advanced marine crafts, piston aircraft engines, live military air-to-air and air-to-ship training, weapons and related components, and armored and specialty vehicles. Its Industrial segment offers blow-molded plastic fuel systems, including conventional plastic fuel tanks and pressurized fuel tanks for hybrid vehicle applications, clear-vision systems, and plastic tanks for catalytic reduction systems primarily to automobile original equipment manufacturers; and golf cars, off-road utility vehicles, recreational side-by-side and all-terrain vehicles, snowmobiles, light transportation vehicles, aviation ground support equipment, professional turf-maintenance equipment, and turf-care vehicles to golf courses and resorts, government agencies and municipalities, consumers, outdoor enthusiasts, and commercial and industrial users. The company's Finance segment provides financing services to purchase new and pre-owned aircraft and bell helicopters. It serves in the United States, Europe, Asia, Australia, and internationally. Textron Inc. was founded in 1923 and is headquartered in Providence, Rhode Island.";https://logo.clearbit.com/textron.com;Providence;RI;United States
T2DH34;TELADOCHEALTDRN;BRL;.SA;Healthcare;Health Information Services;https://www.teladochealth.com;Teladoc Health, Inc. provides virtual healthcare services in the United States and internationally. The company offers a portfolio of services and solutions covering non-urgent, episodic, chronic, and complicated medical conditions, including diabetes, hypertension, chronic kidney disease, cancer, congestive heart failure, and mental health conditions. It offers a range of programs and services, including primary and specialty care telehealth solutions, chronic condition management, expert medical services, mental health solutions, and platform and program services. The company serves employers, health plans, hospitals and health systems, and insurance and financial services companies, as well as individual members. It offers its products and services under the Teladoc, Livongo, and BetterHelp brands. The company was formerly known as Teladoc, Inc. and changed its name to Teladoc Health, Inc. in August 2018. The company was incorporated in 2002 and is headquartered in Purchase, New York.;https://logo.clearbit.com/teladochealth.com;Purchase;NY;United States
T2TD34;TRADE DESK  DRN;BRL;.SA;Technology;Software—Application;https://www.thetradedesk.com;Trade Desk, Inc. operates as a technology company in the United States and internationally. The company operates a self-service cloud-based platform that allows buyers to create, manage, and optimize data-driven digital advertising campaigns across various ad formats and channels, including display, video, audio, native, and social on various devices, such as computers, mobile devices, and connected TV. It also provides data and other value-added services. The company serves advertising agencies and other service providers for advertisers. The Trade Desk, Inc. was incorporated in 2009 and is headquartered in Ventura, California.;https://logo.clearbit.com/thetradedesk.com;Ventura;CA;United States
TAEE11;TAESA       UNT     N2;BRL;.SA;Utilities;Utilities—Regulated Electric;https://institucional.taesa.com.br/;"Transmissora Aliança de Energia Elétrica S.A. implements, operates, and maintains electric power transmission assets in Brazil. It operates 14,014 kilometers (km) of transmission lines, which include 11,685 km of transmission lines in operation and 2,329 km of lines under construction; and 100 substations with voltage ranging from 230 to 525kV. The company was founded in 2000 is headquartered in Rio de Janeiro, Brazil.";https://logo.clearbit.com/institucional.taesa.com.br;Rio De Janeiro;RJ;Brazil
TAEE3;TAESA       ON      N2;BRL;.SA;Utilities;Utilities—Regulated Electric;https://institucional.taesa.com.br/;"Transmissora Aliança de Energia Elétrica S.A. implements, operates, and maintains electric power transmission assets in Brazil. It operates 14,014 kilometers (km) of transmission lines, which include 11,685 km of transmission lines in operation and 2,329 km of lines under construction; and 100 substations with voltage ranging from 230 to 525kV. The company was founded in 2000 is headquartered in Rio de Janeiro, Brazil.";https://logo.clearbit.com/institucional.taesa.com.br;Rio De Janeiro;RJ;Brazil
TAEE4;TAESA       PN      N2;BRL;.SA;Utilities;Utilities—Regulated Electric;https://institucional.taesa.com.br/;"Transmissora Aliança de Energia Elétrica S.A. implements, operates, and maintains electric power transmission assets in Brazil. It operates 14,014 kilometers (km) of transmission lines, which include 11,685 km of transmission lines in operation and 2,329 km of lines under construction; and 100 substations with voltage ranging from 230 to 525kV. The company was founded in 2000 is headquartered in Rio de Janeiro, Brazil.";https://logo.clearbit.com/institucional.taesa.com.br;Rio De Janeiro;RJ;Brazil
TASA3;TAURUS ARMASON      N2;BRL;.SA;Industrials;Aerospace & Defense;https://www.taurusarmas.com.br;Taurus Armas S.A., together with its subsidiaries, engages in the production and trading of firearms in Brazil and internationally. It operates through three segments: Firearms and Accessories, Helmets and Accessories, and Metal Injection Molding. It offers pistols, revolvers, long weapons, and accessories. The company sells its products under the Taurus, Heritage, and Rossi brand names. Taurus Armas S.A. was incorporated in 1939 and is headquartered in São Leopoldo, Brazil.;https://logo.clearbit.com/taurusarmas.com.br;São Leopoldo;RS;Brazil
TASA4;TAURUS ARMASPN      N2;BRL;.SA;Industrials;Aerospace & Defense;https://www.taurusarmas.com.br;Taurus Armas S.A., together with its subsidiaries, engages in the production and trading of firearms in Brazil and internationally. It operates through three segments: Firearms and Accessories, Helmets and Accessories, and Metal Injection Molding. It offers pistols, revolvers, long weapons, and accessories. The company sells its products under the Taurus, Heritage, and Rossi brand names. Taurus Armas S.A. was incorporated in 1939 and is headquartered in São Leopoldo, Brazil.;https://logo.clearbit.com/taurusarmas.com.br;São Leopoldo;RS;Brazil
TCNO3;TECNOSOLO   ON;BRL;.SA;Industrials;Engineering & Construction;https://www.tecnosolo.com.br;Tecnosolo Engenharia S.A. provides construction and engineering services in Brazil. The company constructs residential, commercial, industrial, and sports buildings, as well as concrete and steel structures. It also offers engineering consulting services in the areas of basic/preliminary and viability studies, drafts, inspection, management, and supervision, as well as basic, legal, and executive projects. In addition, the company provides engineering services for rock dismounting, geotechnical investigations and geophysics, reinforcement and structural recovery, diaphragm walls, drilling, injections, straps, load tests, foundation crankshafts, filters, technological control, soil testing, instrumentation, recalque control, topography, groundwater reduction, waterproofing, and slope projection and containment. Further, it undertakes works in irrigation and drainage, dams, hydraulic works and water resources, water/sewer sanitation, highways, railways, airports, ports, waterways, residential/commercial/industry/sports buildings, energy generation/transmission/distribution, stabilizations, bridges and viaducts, tunnels, subway, mining, petrochemical, computer systems/GIS/geomarketing, environment, and municipal/state/federal public concession projects. The company was founded in 1957 and is headquartered in Rio de Janeiro, Brazil.;https://logo.clearbit.com/tecnosolo.com.br;Rio de Janeiro;RJ;Brazil
TCNO4;TECNOSOLO   PN;BRL;.SA;Industrials;Engineering & Construction;https://www.tecnosolo.com.br;Tecnosolo Engenharia S.A. provides construction and engineering services in Brazil. The company constructs residential, commercial, industrial, and sports buildings, as well as concrete and steel structures. It also offers engineering consulting services in the areas of basic/preliminary and viability studies, drafts, inspection, management, and supervision, as well as basic, legal, and executive projects. In addition, the company provides engineering services for rock dismounting, geotechnical investigations and geophysics, reinforcement and structural recovery, diaphragm walls, drilling, injections, straps, load tests, foundation crankshafts, filters, technological control, soil testing, instrumentation, recalque control, topography, groundwater reduction, waterproofing, and slope projection and containment. Further, it undertakes works in irrigation and drainage, dams, hydraulic works and water resources, water/sewer sanitation, highways, railways, airports, ports, waterways, residential/commercial/industry/sports buildings, energy generation/transmission/distribution, stabilizations, bridges and viaducts, tunnels, subway, mining, petrochemical, computer systems/GIS/geomarketing, environment, and municipal/state/federal public concession projects. The company was founded in 1957 and is headquartered in Rio de Janeiro, Brazil.;https://logo.clearbit.com/tecnosolo.com.br;Rio de Janeiro;RJ;Brazil
TCSA3;TECNISA     ON      NM;BRL;.SA;Real Estate;Real Estate—Development;https://www.tecnisa.com.br;Tecnisa S.A., together with its subsidiaries, develops and constructs residential and commercial real estate properties in Brazil. The company was formerly known as Tecnisa Engenharia. Tecnisa S.A. was founded in 1977 and is headquartered in Sao Paulo, Brazil.;https://logo.clearbit.com/tecnisa.com.br;São Paulo;SP;Brazil
TECN3;TECHNOS     ON      NM;BRL;.SA;Consumer Cyclical;Luxury Goods;https://www.grupotechnos.com.br;Technos S.A., together with its subsidiaries, develops, assembles, and distributes watches. The company offers watches under the Technos, Mormaii, Seiko, Euro, Mariner, Timex, Allora, Touch, Dumont, Condor, Fossil, Diesel, Marc Jacobs, Armani Exchange, DKNY, Empório Armani, Adidas, Michael Kors, Tory Burch, and Skagen brands. Technos S.A. was founded in 1956 and is headquartered in Rio de Janeiro, Brazil.;https://logo.clearbit.com/grupotechnos.com.br;Rio De Janeiro;RJ;Brazil
TEKA3;TEKA        ON;BRL;.SA;Consumer Cyclical;Textile Manufacturing;https://www.teka.com.br;"Teka Tecelagem Kuehnrich S.A. manufactures and sells bedding, bathroom, and table products in Brazil. The company also offers products for bed, table, canopy, bath, children's, and beach; bathrobes; and promotional products for hotels, hospitals, and inns. It also exports its products to Latin America, Europe, Asia, and the United States. The company was founded in 1926 and is headquartered in Blumenau, Brazil. Teka Tecelagem Kuehnrich S.A. is in reorganization.";https://logo.clearbit.com/teka.com.br;Blumenau;SC;Brazil
TEKA4;TEKA        PN;BRL;.SA;Consumer Cyclical;Textile Manufacturing;https://www.teka.com.br;"Teka Tecelagem Kuehnrich S.A. manufactures and sells bedding, bathroom, and table products in Brazil. The company also offers products for bed, table, canopy, bath, children's, and beach; bathrobes; and promotional products for hotels, hospitals, and inns. It also exports its products to Latin America, Europe, Asia, and the United States. The company was founded in 1926 and is headquartered in Blumenau, Brazil. Teka Tecelagem Kuehnrich S.A. is in reorganization.";https://logo.clearbit.com/teka.com.br;Blumenau;SC;Brazil
TELB3;TELEBRAS    ON;BRL;.SA;Communication Services;Telecom Services;https://www.telebras.com.br;"Telecomunicações Brasileiras S.A. - Telebras provides multimedia communication services. It offers broadband internet connection services for universities, research centers, schools, hospitals, service centers, telecommunity centers, and other points of public interest; and infrastructure and support networks for telecommunication services provided by private companies, the States, the Federal District, the Municipalities, and non-profit entities. Telecomunicações Brasileiras S.A. - Telebras was incorporated in 1972 and is based in Brasilia, Brazil.";https://logo.clearbit.com/telebras.com.br;Brasília;DF;Brazil
TELB4;TELEBRAS    PN;BRL;.SA;Communication Services;Telecom Services;https://www.telebras.com.br;"Telecomunicações Brasileiras S.A. - Telebras provides multimedia communication services. It offers broadband internet connection services for universities, research centers, schools, hospitals, service centers, telecommunity centers, and other points of public interest; and infrastructure and support networks for telecommunication services provided by private companies, the States, the Federal District, the Municipalities, and non-profit entities. Telecomunicações Brasileiras S.A. - Telebras was incorporated in 1972 and is based in Brasilia, Brazil.";https://logo.clearbit.com/telebras.com.br;Brasília;DF;Brazil
TEND3;TENDA       ON      NM;BRL;.SA;Real Estate;Real Estate—Development;https://www.tenda.com;Construtora Tenda S.A. operates as a construction company that focuses on affordable apartments in Brazil. The company engages in the general construction works, real estate development, real estate purchase and sale, the provision of general construction management services, and the intermediation of the sale of consortium shares. It also holds interests in other companies. The company operates in nine metropolitan regions. Construtora Tenda S.A. was founded in 1969 is headquartered in São Paulo, Brazil.;https://logo.clearbit.com/tenda.com;São Paulo;SP;Brazil
